10-45-34 	-18
10-45-35 	-18
10-45-36 	-18
10-45-37 	-17
10-45-39 	-17
10-45-40 	-17
10-45-41 	-18
10-45-42 	-18
10-45-42 	-17
10-45-43 	-17
10-45-45 	-17
10-45-46 	-17
10-45-46 	-17
10-45-47 	-18
10-45-49 	-17
10-45-50 	-17
10-45-50 	-17
10-45-51 	-17
10-45-52 	-17
10-45-53 	-4
10-45-54 	2
10-45-55 	1
10-45-56 	1
10-45-57 	1
10-45-58 	1
10-45-59 	1
10-46-01 	1
10-46-02 	1
10-46-02 	1
10-46-03 	1
10-46-04 	1
10-46-05 	1
10-46-06 	1
10-46-07 	0
10-46-08 	0
10-46-09 	0
10-46-10 	0
10-46-11 	0
10-46-12 	0
10-46-13 	0
10-46-14 	0
10-46-15 	0
10-46-16 	0
10-46-17 	0
10-46-18 	0
10-46-19 	0
10-46-21 	0
10-46-22 	0
10-46-22 	-1
10-46-23 	-1
10-46-24 	-1
10-46-25 	-1
10-46-26 	-1
10-46-27 	-1
10-46-28 	-1
10-46-29 	-1
10-46-30 	-1
10-46-31 	-1
10-46-32 	-1
10-46-33 	-1
10-46-34 	-1
10-46-35 	-2
10-46-36 	-2
10-46-37 	-2
10-46-38 	-2
10-46-39 	-2
10-46-40 	-2
10-46-41 	-2
10-46-42 	-2
10-46-43 	-2
10-46-44 	-2
10-46-45 	-2
10-46-46 	-2
10-46-47 	-2
10-46-48 	-2
10-46-49 	-2
10-46-50 	-2
10-46-51 	-2
10-46-52 	-2
10-46-53 	-2
10-46-54 	-2
10-46-55 	-2
10-46-56 	-2
10-46-57 	-3
10-46-59 	-3
10-47-00 	-3
10-47-00 	-3
10-47-01 	-3
10-47-02 	-3
10-47-03 	-3
10-47-04 	-3
10-47-05 	-3
10-47-07 	-3
10-47-08 	-3
10-47-08 	-3
10-47-09 	-3
10-47-10 	-3
10-47-11 	-3
10-47-12 	-3
10-47-13 	-3
10-47-14 	-3
10-47-15 	-3
10-47-16 	-3
10-47-17 	-3
10-47-18 	-3
10-47-19 	-3
10-47-20 	-3
10-47-21 	-3
10-47-22 	-3
10-47-23 	-3
10-47-24 	-3
10-47-25 	-3
10-47-26 	-3
10-47-27 	-3
10-47-28 	-3
10-47-29 	-3
10-47-31 	-3
10-47-32 	-3
10-47-32 	-3
10-47-33 	-3
10-47-34 	-3
10-47-35 	-3
10-47-36 	-3
10-47-37 	-3
10-47-38 	-3
10-47-39 	-3
10-47-41 	-3
10-47-42 	-3
10-47-43 	-4
10-47-44 	-4
10-47-44 	-3
10-47-45 	-4
10-47-46 	-4
10-47-47 	-4
10-47-49 	-4
10-47-50 	-4
10-47-50 	-4
10-47-51 	-4
10-47-52 	-4
10-47-53 	-4
10-47-54 	-4
10-47-55 	-4
10-47-56 	-4
10-47-57 	-4
10-47-58 	-4
10-47-59 	-4
10-48-00 	-4
10-48-01 	-4
10-48-02 	0
10-48-03 	2
10-48-05 	1
10-48-06 	1
10-48-07 	1
10-48-08 	1
10-48-09 	1
10-48-10 	1
10-48-10 	1
10-48-11 	1
10-48-13 	1
10-48-14 	1
10-48-14 	1
10-48-15 	1
10-48-16 	1
10-48-17 	1
10-48-19 	1
10-48-20 	1
10-48-20 	2
10-48-21 	2
10-48-23 	2
10-48-24 	1
10-48-25 	1
10-48-26 	1
10-48-27 	1
10-48-28 	1
10-48-29 	1
10-48-30 	1
10-48-30 	1
10-48-31 	1
10-48-32 	1
10-48-33 	1
10-48-34 	1
10-48-35 	1
10-48-37 	1
10-48-38 	1
10-48-38 	1
10-48-39 	1
10-48-40 	1
10-48-41 	1
10-48-42 	1
10-48-43 	1
10-48-44 	1
10-48-45 	0
10-48-46 	0
10-48-47 	0
10-48-48 	0
10-48-49 	0
10-48-50 	0
10-48-51 	0
